kelurahan,rainfall_mm,temperature_c,humidity_pct,wind_speed_kmh,rainfall_anomaly_z,poverty_rate,unemployment_rate,water_access,electricity_access,population_density,health_access_index,education_index,road_damage_ratio,drainage_quality,building_density,green_space_ratio,flood_count,landslide_count,total_disasters,avg_damage_idr,rainfall_risk,temp_deviation,humidity_risk,flood_freq_norm,climate_score,road_vulnerability,drainage_vulnerability,density_risk,green_deficit,infra_score,infra_index,poverty_vulnerability,unemployment_vulnerability,water_deficit,electricity_deficit,health_deficit,education_deficit,pop_density_risk,sosek_score,slope_index,soil_permeability_inv,health_facility_norm,bpbd_post_proximity,rth_ratio,kerawanan_score,kerentanan_score,kapasitas_score,flood_infra_interaction,cascading_score,n_dimensions_critical,uss_bnpb_raw,uss_linear_norm,ussScore,ussZone,ussLabel
Kebonsari,67.10211359752833,23.039266736565725,73.20485883644783,4.058063949939443,-1.3186260185327114,0.0306373325967071,0.0348558802765155,0.4899159269436942,0.9518088988539878,8211.129166687791,0.5061416426249091,0.4603671884840292,0.2269257426138339,0.8122387175900164,0.3505250818874658,0.345510219642666,2.0,1.0,3.0,74699908.07119022,0.21104697901650746,0.19607332634342747,0.33012147091119565,0.2857142856734694,0.25573901548614997,0.2269257426138339,0.18776128240998358,0.3505250818874658,0.654489780357334,0.3549254718171543,0.6450745281828457,0.2927733731488444,0.5196495577428923,0.5100840730563059,0.048191101146012216,0.4938583573750909,0.5396328115159708,0.0814774837092407,0.3550952510991938,0.477704953504827,0.4807630235955345,0.5061416426249091,0.6037455255790455,0.345510219642666,0.04846965655900686,0.012167768763516917,0.4851324626155402,0.07490594860301897,0.0005897675730570766,1,0.001191130894431009,10.658181761015964,41.72185430463576,KUNING,0
Kebonwaru,138.07660471009285,26.154366498072047,87.26488698800054,3.702280880194958,-0.5835532277224672,0.0299631971209117,0.0216168910887222,0.7294315218040169,0.9999983014331656,21385.67436218185,0.6488304940507358,0.540598945502741,0.1966801624272618,0.44213362685249,0.9116529469241966,0.1742763673416259,3.0,3.0,2.0,77883511.7563737,0.35811540648335266,0.11543664980720472,0.6816221747000135,0.4285714285102041,0.3959364148751937,0.1966801624272618,0.55786637314751,0.9116529469241966,0.8257236326583741,0.6229807787893357,0.37701922121066433,0.28633126802807635,0.3222758342327463,0.27056847819598306,1.698566834407167e-06,0.3511695059492642,0.459401054497259,0.3710549755783147,0.2944004021497825,0.21186611824115398,0.46357417617144836,0.6488304940507358,0.47472416598226763,0.1742763673416259,0.03517254144165007,0.0287464510119026,0.43261034245820973,0.22309901482745856,0.0010110857395165078,3,0.002284369890457253,66.73565133966686,60.264900662251655,KUNING,0
Kopo,216.70918333675928,24.591143679807622,73.79395982655392,16.049952495745238,0.2308332950077715,0.0191691274831367,0.0171055606816362,0.8477383142730673,0.7337975153767645,16146.121744630467,0.3323219563605393,0.6646759382564924,0.0932182061227306,0.5323686882625075,0.418167758649024,0.1727232003319341,3.0,0.0,2.0,295764624.2823873,0.5574534375596255,0.04088563201923776,0.3448489956638479,0.4285714285102041,0.3429398734382288,0.0932182061227306,0.4676313117374925,0.418167758649024,0.8272767996680659,0.45157351904432824,0.5484264809556718,0.1831820735647642,0.2550185785766955,0.15226168572693266,0.2662024846232355,0.6676780436394607,0.3353240617435076,0.25588921592647473,0.30222230625729585,0.4519388280431418,0.46554085311310367,0.3323219563605393,0.4219135531820031,0.1727232003319341,0.11728596651526742,0.007137162550558291,0.3089862366248255,0.25173121050215774,0.0008370890079188002,1,0.0026242166959176342,33.267802172897085,63.576158940397356,KUNING,0
Kujangsari,88.91011422810493,25.05338159866004,68.28649109769815,1.879192249452266,-1.0927636328470514,0.0323091473411205,0.042790109624031,0.6822578032594154,0.986255607991324,31730.386219681754,0.8051934485991968,0.6646759382564924,0.3596941655229386,0.2881716349453542,0.7350583857786437,0.3561568061168145,3.0,1.0,4.0,103174928.8481046,0.2510982256218061,0.005338159866003877,0.20716227744245366,0.4285714285102041,0.22304252286011694,0.3596941655229386,0.7118283650546458,0.7350583857786437,0.6438431938831854,0.6126060275598534,0.3873939724401466,0.308749399797277,0.6379371677174146,0.31774219674058457,0.013744392008676054,0.19480655140080316,0.3353240617435076,0.5984325183588913,0.343819469681022,0.3005736895874031,0.6429873111370306,0.8051934485991968,0.22129413600368722,0.3561568061168145,0.04852851576657505,0.05870785331951439,0.46088146357323284,0.15382428652550245,0.0028490049854378295,2,0.006050365550213985,42.84493237330134,83.44370860927152,MERAH,1
Lebak Gede,303.53586087059904,22.624349920169756,77.85189491206089,7.071384462970989,1.1300849440313183,0.0481751174634744,0.007451516406112,0.8994576428965532,0.9690811468769264,7273.6281123956915,0.8242442514954577,0.5151271415133307,0.2106468755553669,0.6932301140723528,0.6079972439105384,0.2657668509193646,3.0,1.0,4.0,43840278.05494758,0.7558545748742052,0.2375650079830244,0.44629737280152215,0.4285714285102041,0.4670720960422389,0.2106468755553669,0.3067698859276472,0.6079972439105384,0.7342331490806354,0.464911788618547,0.535088211381453,0.4603661757139765,0.11109107485542191,0.10054235710344683,0.03091885312307363,0.17575574850454234,0.4848728584866693,0.06087114019619329,0.20348831542618911,0.34835701653859374,0.3003308047663122,0.8242442514954577,0.583375667659301,0.2657668509193646,0.07907927668359907,0.002817499883062701,0.5577955900247078,0.3514057023402782,0.00022280585280872334,1,0.00039240504280603494,44.02630868969135,19.867549668874172,HIJAU,0
Lebak Siliwangi,273.49202326716875,25.928000988184184,71.39602242565991,5.734232897667207,0.8189251567948351,0.0443908387290405,0.0086618869282078,0.7378198817971674,0.8447429789666866,8477.312903536933,0.3910327421544305,0.5321165833426259,0.3430824449809528,0.3675988552605779,0.6827207642788689,0.3092222349249947,5.0,1.0,10.0,16941597.90567898,0.6940081331070979,0.09280009881841841,0.2849005606414977,0.7142857141836735,0.4464986266876718,0.3430824449809528,0.6324011447394221,0.6827207642788689,0.6907777650750053,0.5872455297685623,0.41275447023143774,0.4242032347491114,0.12913590693317867,0.2621801182028326,0.1552570210333134,0.6089672578455695,0.4678834166573741,0.0873282222166675,0.3049935968054353,0.46333547144484516,0.45982380773150966,0.3910327421544305,0.7522218514213564,0.3092222349249947,0.14786029321163888,0.009712440022886954,0.4841589428335939,0.40755317379016853,0.0014360842295845215,3,0.0029061180626414715,70.8653316978413,67.54966887417218,KUNING,0
Ledeng,75.07442255904733,25.21557472069657,89.80284973559641,9.093063663144251,-1.2360579394146654,0.0096062957892276,0.0178737552072617,0.7308043444648539,0.903775854332488,12942.907028340704,0.4740022512105624,0.6646759382564924,0.1301842498556632,0.658366817640385,0.4917450429277723,0.2657668509193646,2.0,0.0,4.0,216178939.96230885,0.2251229037359835,0.021557472069656924,0.7450712433899103,0.2857142856734694,0.319366476217255,0.1301842498556632,0.34163318235961504,0.4917450429277723,0.7342331490806354,0.4244489060559215,0.5755510939440784,0.09179871037402221,0.26647122135418294,0.26919565553514613,0.09622414566751203,0.5259977487894376,0.3353240617435076,0.18548231612863228,0.2529276942274915,0.39001710828711467,0.4844900330097195,0.4740022512105624,0.41753648391066667,0.2657668509193646,0.04253908919179965,0.004583604499504825,0.3857685286801979,0.09555317021887073,0.00019498236062436995,0,0.0004926676743969354,19.6065565387068,26.490066225165563,HIJAU,0
Lingkar Selatan,136.84600402367496,26.14412031998898,75.51786594725235,1.0,-0.5962983854088189,0.0547161567999839,0.0395078472334783,0.8937630397619633,0.9614835778628608,33379.98642105787,0.3310666882223534,0.7021694063749233,0.27056198598710757,0.4985039973711558,0.8282447472669777,0.1593374842092903,4.0,1.0,6.0,501160589.99511456,0.35519102073718684,0.11441203199889785,0.3879466486813087,0.5714285713469388,0.3572445681910831,0.27056198598710757,0.5014960026288442,0.8282447472669777,0.8406625157907097,0.6102413129184098,0.3897586870815902,0.5228729929900664,0.5890034960925432,0.10623696023803675,0.03851642213713924,0.6689333117776466,0.2978305936250767,0.6346908545528871,0.40829780448762804,0.5347938334392116,0.2855310171255548,0.3310666882223534,0.5811206838202689,0.1593374842092903,0.05423774957107337,0.0352560851807955,0.3571749520839709,0.216752234831491,0.0019122107188924175,2,0.005207900778741317,71.76395099854822,80.79470198675497,MERAH,1
Maleber,357.13719736071585,22.954349570924855,78.10073920625436,2.1663562300543995,1.685226423558941,0.0607876547637762,0.0216168910887222,0.5973531324036031,0.949744451772018,12838.033732843094,0.641762354437619,0.8395055070478954,0.3857989395930342,0.7399168421133768,0.6012396364900443,0.3376205535083108,3.0,1.0,4.0,125741588.32382014,0.843595356094094,0.20456504290751454,0.452518480156359,0.4285714285102041,0.4823125769170429,0.3857989395930342,0.2600831578866232,0.6012396364900443,0.6623794464916892,0.4773752951153477,0.5226247048846523,0.5808928265808296,0.3222758342327463,0.4026468675963969,0.05025554822798195,0.358237645562381,0.1604944929521046,0.18317719322506304,0.29399720119678624,0.42395968804104706,0.7264768639700157,0.641762354437619,0.34391959780377196,0.3376205535083108,0.25982475842690306,0.04284417044900219,0.44110083524990057,0.40271158207335495,0.011131976236913053,2,0.02467735673942206,59.56152870606357,98.67549668874173,MERAH,1
Maleer,212.11395764183115,24.00922376799426,76.95885556505853,20.293548371031424,0.1832411908161884,0.0287231189988423,0.0120165087046566,0.6049458070184485,0.9770653631081962,18348.420639524156,0.641762354437619,0.6980973242985434,0.1509465954397953,0.3023975730332748,0.8816167552527262,0.2695623310421788,2.0,1.0,5.0,77883511.7563737,0.5456825443430352,0.09907762320057394,0.4239713891264632,0.2857142856734694,0.3386114605858854,0.1509465954397953,0.6976024269667251,0.8816167552527262,0.7304376689578211,0.6151508616542669,0.3848491383457331,0.274480959140371,0.17914834984660044,0.39505419298155153,0.02293463689180375,0.358237645562381,0.30190267570145657,0.30429591087238195,0.2622934815709352,0.12485448663378357,0.350515794186266,0.641762354437619,0.3257968464230569,0.2695623310421788,0.023880961407952983,0.03299628260799361,0.4123738439676183,0.33567708734231083,0.0007879829515674056,1,0.0018656054649724405,52.48737777035404,56.95364238410596,KUNING,0
Mandalajati,267.9797548059674,26.299199750866503,78.48430149673807,5.588822525564768,0.7618353700566071,0.0490612278990665,0.0216168910887222,0.8241954704813715,0.7573593691612793,26049.22771353351,0.8315783089847737,0.7175406864001143,0.2061700110820898,0.4246191861239525,0.7490495594926143,0.4810860100781325,3.0,1.0,6.0,837967073.7916071,0.6817520797911953,0.1299199750866503,0.46210753741845173,0.4285714285102041,0.42558775520162534,0.2061700110820898,0.5753808138760474,0.7490495594926143,0.5189139899218675,0.5123785935931547,0.48762140640684526,0.4688339344652254,0.3222758342327463,0.17580452951862846,0.24264063083872067,0.1684216910152263,0.28245931359988574,0.4735602281424723,0.30485659454470077,0.43321056863415636,0.4749010509078541,0.8315783089847737,0.2128832333002748,0.4810860100781325,0.1402583240799134,0.03903231590180377,0.508515850787727,0.3493151718226209,0.00547460721334475,2,0.010558225375420541,56.46504667489847,92.05298013245033,MERAH,1
Manjahlega,181.73629873066935,24.761481154572184,65.24457872964507,2.7245069474923342,-0.1313759366063196,0.0176154723553114,0.0462735283733019,0.5344734679608288,0.9154310462077992,38609.86411996456,0.5229581997183194,0.4445962413786397,0.0072747047413065,0.4421466723306809,0.885667604834311,0.5457999639682499,3.0,1.0,5.0,56673457.2596184,0.4672031740596384,0.023851884542781577,0.13111446824112677,0.4285714285102041,0.2626852388384377,0.0072747047413065,0.5578533276693192,0.885667604834311,0.4542000360317501,0.4762489183191717,0.5237510816808283,0.16833519187075208,0.689869782763477,0.46552653203917116,0.08456895379220075,0.47704180028168064,0.5554037586213603,0.7496439587670177,0.45576999687652275,0.4700208901773709,0.4678493317937518,0.5229581997183194,0.494507911855279,0.5457999639682499,0.10273749180343159,0.05874547257628214,0.5210886918472828,0.2225050062811865,0.006035362507294501,1,0.01136413295922708,42.0060813440569,93.37748344370861,MERAH,1
Margacinta,206.42587665182847,24.761481154572184,80.93278596877478,4.433156400558644,0.1243305385221872,0.0141990393120559,0.0402466216519412,0.9653684706169834,0.9927106407200224,4705.844949501765,0.8487605250921367,0.4538395201258642,0.2707572855994038,0.8633053133885544,0.7798878561436594,0.1509765895899021,3.0,3.0,7.0,103768517.34614947,0.531042656599444,0.023851884542781577,0.5233196492193695,0.4285714285102041,0.37669640471794974,0.2707572855994038,0.13669468661144557,0.7798878561436594,0.8490234104100979,0.5090908096911516,0.4909091903088484,0.13568742062455064,0.6000175286397191,0.03463152938301661,0.007289359279977647,0.15123947490786327,0.5461604798741357,0.0044310736177449695,0.2113509809038583,0.5134518073221899,0.49398123080372336,0.8487605250921367,0.6593926902456673,0.1509765895899021,0.1346912993279335,2.082189361890134e-05,0.5530432683092353,0.27034893602875115,2.804527905997829e-06,0,4.981016671098042e-06,36.8262517918578,1.3245033112582782,HIJAU,0
Margahayu Utara,68.04470652580258,22.80641256386319,73.4902035775682,4.745145968668407,-1.308863716563041,0.0287231189988423,0.0181272629312971,0.6616589667678731,0.8318312305127403,12160.578817742864,0.641762354437619,0.8061870945682565,0.3524481238715655,0.7617109797365096,0.5237044636829049,0.095042201228158,3.0,2.0,6.0,1450947636.440376,0.21267704757650863,0.21935874361368093,0.3372550894392049,0.4285714285102041,0.29946557728489964,0.3524481238715655,0.23828902026349041,0.5237044636829049,0.904957798771842,0.5048498516474507,0.49515014835254934,0.274480959140371,0.27025064610645816,0.33834103323212694,0.16816876948725967,0.358237645562381,0.19381290543174345,0.16828668336243816,0.2530826631889683,0.4890432431808158,0.587830039920644,0.641762354437619,0.40397657996592923,0.095042201228158,0.06113918732664939,0.01562847654105748,0.38026037854390204,0.10736997591781819,0.0009555123548738588,0,0.002448397037995414,28.49778243319011,62.251655629139066,KUNING,0
Margasari,272.2603040058241,23.25460096035881,81.07252359151445,3.986501997579559,0.8061684141857842,0.0265718683839105,0.0037874127201962,0.8724065075832788,0.922296476790504,6891.819073365069,0.5495248165482692,0.7844222764718899,0.2884957018176471,0.8334845442188343,0.4945780669988247,0.4650943981648647,4.0,0.0,7.0,77883511.7563737,0.6912924161445656,0.1745399039641189,0.5268130897878613,0.5714285713469388,0.49101849531087116,0.2884957018176471,0.16651545578116567,0.4945780669988247,0.5349056018351352,0.37112370660819316,0.6288762933918068,0.25392339600937563,0.05646471497567674,0.12759349241672124,0.07770352320949603,0.45047518345173077,0.2155777235281101,0.05247894887157407,0.1763167117803835,0.45788028649992957,0.3030311050865376,0.5495248165482692,0.575642046668328,0.4650943981648647,0.09591818404373999,0.0017002640424759422,0.530087087127154,0.25655500382970475,0.00016308623934916077,1,0.0003019628560583693,30.70206779871584,16.55629139072848,HIJAU,0
Margasuka,93.30810510820643,21.47030555062827,71.42223683546855,6.0848543924423195,-1.0472142618051796,0.0164153248884198,0.0236538355449589,0.9046232570043106,0.9528944166809236,5863.929610455161,0.6742518626492837,0.6687975245850907,0.6577252418827445,0.7505215947733734,0.878169791749164,0.2657668509193646,2.0,0.0,4.0,3728889.975581222,0.2597603977106149,0.35296944493717286,0.28555592088671383,0.2857142856734694,0.29600001230199274,0.6577252418827445,0.24947840522662657,0.878169791749164,0.7342331490806354,0.6299016469847927,0.3700983530152073,0.15686646426371298,0.352643659616385,0.09537674299568943,0.04710558331907644,0.3257481373507163,0.3312024754149093,0.029885861355361084,0.19126127490226436,0.2751931117615665,0.40181044271880173,0.6742518626492837,0.3761601871420208,0.2657668509193646,0.02872312704340051,0.00044713469806312685,0.4387263002368897,0.1636235023393411,1.284310673797972e-05,1,2.8621248032931527e-05,39.48344608961531,3.3112582781456954,HIJAU,0
Mekarjaya,89.32796787826334,26.335723894109552,78.04194959774547,1.3413180221654384,-1.0884359815464588,0.0357456244487128,0.0093163323915072,0.881643788258716,0.7558874439842538,16541.068666676645,0.8665467582095184,0.5794648903080359,0.0468492653975621,0.4625495144459717,0.7354356961270561,0.3965694792557498,5.0,1.0,5.0,35887676.43722807,0.2519129076613513,0.13357238941095523,0.4510487399436368,0.7142857141836735,0.3877049377999042,0.0468492653975621,0.5374504855540283,0.7354356961270561,0.6034305207442502,0.4807914919557241,0.5192085080442759,0.34158871409994307,0.13889271963945565,0.11835621174128397,0.24411255601574622,0.13345324179048157,0.42053510969196406,0.2645701789054973,0.237358390269196,0.2939550659921095,0.7997255646330205,0.8665467582095184,0.5434798986662737,0.3965694792557498,0.05922053808263388,0.01069634643636962,0.6021987120438473,0.12111758271740566,0.0006334433914800722,1,0.001034702260913452,37.424496448939585,37.74834437086093,HIJAU,0
Mekarwangi,122.5321388864836,25.67663441296915,64.37294048515876,3.555691213424545,-0.7445450671213991,0.0328649947902837,0.0216168910887222,0.7164044203455467,0.9513620191777186,16541.068666676645,0.7724488342303221,0.7238042315029846,0.0359301954657492,0.8227700729391229,0.771250371927454,0.399331132113665,3.0,2.0,9.0,35955177.58865482,0.32201106332303797,0.06766344129691504,0.10932351212896911,0.4285714285102041,0.23189236131478155,0.0359301954657492,0.17722992706087715,0.771250371927454,0.600668867886335,0.39626984058510384,0.6037301594148962,0.3140611328645735,0.3222758342327463,0.28359557965445326,0.048637980822281435,0.22755116576967793,0.27619576849701544,0.2645701789054973,0.24812680582089214,0.2819300371479606,0.3776046135696286,0.7724488342303221,0.4304722970797249,0.399331132113665,0.03428068041951766,0.02356429989512084,0.534084087807904,0.12760327272966004,0.000807800234014311,0,0.0014846974063676634,0.6065269383328573,49.00662251655629,KUNING,0
Mengger,161.92153236269465,24.345796581171793,94.73909820548369,4.433156400558644,-0.3365946762554676,0.0568209583499228,0.0302727684723845,0.6799604982164176,0.9895579936324338,15226.5888698345,0.6159958458978361,0.8252882494115141,0.2715065310069767,0.8217267190699906,0.6666689302620546,0.1049887134140865,0.0,5.0,5.0,14332013.845324432,0.4166369073370215,0.06542034188282067,0.8684774551370922,0.0,0.33763367608923356,0.2715065310069767,0.17827328093000938,0.6666689302620546,0.8950112865859134,0.5028650071962386,0.4971349928037614,0.5429866842730589,0.45132214775613216,0.3200395017835824,0.010442006367566203,0.38400415410216393,0.17471175058848587,0.23567781434688578,0.3027405798882679,0.4998327416432795,0.4413207323226549,0.6159958458978361,0.14931129199398405,0.1049887134140865,0.09190449865078475,0.040955427829946024,0.2900986171019689,0.20951212140624992,0.0037639880617395863,1,0.01254250385452673,40.34969571708005,94.03973509933775,MERAH,1
Merdeka,250.59654840681793,24.964507394322005,77.83278724828682,1.480378752524647,0.5817999539408693,0.0956169278636929,0.0658599113760286,0.80519771966921,0.9860748823026751,28959.05219984027,0.777536709650859,0.8025632129891291,0.1738466427539339,0.8637786243202628,0.4450084654164076,0.2657668509193646,1.0,1.0,2.0,77883511.7563737,0.6414814704641613,0.0035492605677994505,0.4458196812071705,0.1428571428367347,0.3084268887689665,0.1738466427539339,0.13622137567973724,0.4450084654164076,0.7342331490806354,0.3723274082326785,0.6276725917673215,0.9137247967792046,0.9818737483614254,0.19480228033078995,0.013925117697324851,0.22246329034914103,0.19743678701087086,0.5375183886725314,0.43739205845732687,0.3931038325499915,0.5365974674109458,0.777536709650859,0.2866561882858176,0.2657668509193646,0.13531315261313126,0.09567594788312629,0.4433199162853471,0.2388411333272087,0.01294621413731546,1,0.028558670537577543,32.1790699512257,99.33774834437085,MERAH,1
Neglasari,213.92633262804583,32.20546298130944,82.15477211392938,2.670097442093631,0.2020117028442158,0.0422799194293003,0.0312486445130478,0.7031744911719773,0.9082762705535548,25001.93227206312,0.8541832817963508,0.5309801083578637,0.4200664284346133,0.4614184203432863,0.6579353961351839,0.1276266792874281,0.0,1.0,5.0,49914646.62502274,0.5503318770248494,0.7205462981309438,0.5538693028482345,0.0,0.45618686950100695,0.4200664284346133,0.5385815796567137,0.6579353961351839,0.8723733207125719,0.6222391812347707,0.37776081876522927,0.40403108164540563,0.4658710143725992,0.2968255088280227,0.09172372944644525,0.14581671820364916,0.4690198916421363,0.45054059576149,0.33197550569996404,0.5103600634792981,0.5807407981785385,0.8541832817963508,0.3520491039684289,0.1276266792874281,0.16311116484898144,0.054031861008959986,0.4446196883507359,0.34243805656733683,0.008813199788129725,3,0.01938587354212958,81.29478942557353,98.01324503311258,MERAH,1
Nyengseret,295.23526989727145,25.641781021386333,90.26191130402064,3.608918603796987,1.0441168944335937,0.0349445614298482,0.0244259696856257,0.7392772939136882,0.9956856645277752,18440.545084588382,0.5039592429543992,0.8518908130817934,0.2775424411487115,0.4618200739193631,0.7797432979766736,0.2705274879613276,3.0,1.0,3.0,77883511.7563737,0.7396435821821382,0.06417810213863326,0.756547782600516,0.4285714285102041,0.4972352238578729,0.2775424411487115,0.5381799260806369,0.7797432979766736,0.7294725120386725,0.5812345443111737,0.4187654556888263,0.33393367685420733,0.3641550362200633,0.26072270608631176,0.004314335472224817,0.4960407570456008,0.14810918691820663,0.3063208130868928,0.273370930240501,0.3084472401551011,0.4590355562302856,0.5039592429543992,0.402213807087593,0.2705274879613276,0.10472484075943599,0.02666954341620539,0.39223351266777323,0.42990640044231926,0.0027929636873889737,3,0.006943637462887972,74.65677963986184,84.10596026490066,MERAH,1
Padasuka,190.53305232663868,23.72937280627648,68.5339318986738,1.2044659713135408,-0.0402692007284416,0.0363071103990767,0.0277840165533008,0.6349003847815057,0.9445206978920924,10523.61997991379,0.7951206705333466,0.7989965230376918,0.3203225821877145,0.6210209941149395,0.6710914528383296,0.1012456957850677,3.0,2.0,6.0,63236652.56932127,0.4899340600323016,0.127062719372352,0.21334829746684497,0.4285714285102041,0.31472912634542566,0.3203225821877145,0.3789790058850605,0.6710914528383296,0.8987543042149323,0.5672868362815092,0.4327131637184908,0.34695432924104025,0.4142185421715393,0.3650996152184943,0.055479302107907635,0.20487932946665344,0.20100347696230825,0.13230620528767448,0.24570582863651683,0.3938261475222491,0.5985417845977168,0.7951206705333466,0.5019429967572369,0.1012456957850677,0.1154879450661712,0.01675960966713424,0.46610312102521706,0.2779331429022794,0.0019355328805684708,1,0.0040653648234873765,39.56505693695754,74.83443708609272,MERAH,1
Pajajaran,187.5942690634131,27.672033632290702,83.7403380463677,1.429721591724144,-0.0707057643588819,0.064100583039573,0.0250483608436138,0.8328355163501542,0.9361550438783056,17751.332846699206,0.4508873804189597,0.4444227801707721,0.5111639862554722,0.5473355755956164,0.9149119934904892,0.1731126893462402,4.0,0.0,10.0,45101082.19574553,0.4823309193907667,0.26720336322907023,0.5935084511591924,0.5714285713469388,0.4786178262814921,0.5111639862554722,0.4526644244043836,0.9149119934904892,0.8268873106537598,0.6764069287010261,0.32359307129897386,0.6125514960568226,0.37343396670254814,0.16716448364984582,0.06384495612169439,0.5491126195810403,0.5555772198292279,0.29117187638722747,0.37326523118977234,0.31718383305776315,0.5184968049751673,0.4508873804189597,0.19112250555382104,0.1731126893462402,0.07932356614980533,0.02981508427468132,0.27170752510634033,0.32625197580265075,0.0023650388097247047,3,0.008395369661608927,97.44584214731334,88.0794701986755,MERAH,1
Pakemitan,621.1801001569385,24.761481154572184,72.01210770754757,7.243572753353118,4.419881514558217,0.001303049401362,0.0219378950891861,0.7167874337732165,0.9924653426824476,9028.53145114027,0.8299901979095751,0.6775199767163799,0.4123610876195105,0.795842779520613,0.8352637373051688,0.2984989197790841,3.0,1.0,6.0,1920571668.4224453,0.9881074761028336,0.023851884542781577,0.30030269268868925,0.4285714285102041,0.43520837046112715,0.4123610876195105,0.204157220479387,0.8352637373051688,0.7015010802209158,0.5383207814062456,0.4616792185937544,0.012452068645732511,0.3270615285130642,0.2832125662267835,0.007534657317552429,0.17000980209042493,0.32248002328362013,0.09944404725033025,0.1745992419039297,0.7132806920781511,0.3453978643202784,0.8299901979095751,0.20881809184070277,0.2984989197790841,0.24343571858976518,0.00035069761846348596,0.4457690698431207,0.5319187886490305,8.5372326758378e-05,2,0.00018731487590363213,46.498172303991,11.920529801324504,HIJAU,0
Palasari,165.2022550914082,23.08466106876244,78.9623650536952,1.0,2.8074323770352194,0.0590929028470405,0.0321661444284634,0.9289420392319206,0.9021762726860848,5527.643928380496,0.5692833736899648,0.603714318619915,0.6678969467219104,0.412723627177861,0.5798218741932682,0.2657668509193646,2.0,0.0,7.0,529400155.10304135,0.9430761368191586,0.19153389312375602,0.47405912634237984,0.2857142856734694,0.473595860489691,0.6678969467219104,0.5872763728221391,0.5798218741932682,0.7342331490806354,0.6423070857044884,0.35769291429551164,0.5646976100505724,0.479549579409331,0.07105796076807935,0.0978237273139152,0.43071662631003516,0.396285681380085,0.022494276832202856,0.29466078029488874,0.720811266167004,0.354250578470252,0.5692833736899648,0.39445548534874075,0.2657668509193646,0.24081242432098718,0.0009026112146454346,0.40983523665269006,0.6057444850377611,0.00021735999481807802,3,0.0005177268981781291,82.27029470146161,27.81456953642384,HIJAU,0
Pamoyanan,106.5749126602965,22.0243690023463,90.01885641676823,1.4355572524796056,-0.9098118077743276,0.042309705295935,0.0074013588155011,0.9587064384625974,0.9807969948051508,18285.202449312063,0.9015339945813108,0.6646759382564924,0.4087543521031224,0.1931627811668564,0.5962504820575795,0.0626644426237642,3.0,0.0,5.0,77883511.7563737,0.28703834874162065,0.2975630997653699,0.7504714104192057,0.4285714285102041,0.44091107185910006,0.4087543521031224,0.8068372188331436,0.5962504820575795,0.9373355573762359,0.6872944025925204,0.3127055974074796,0.404315718325811,0.11034329945650409,0.0412935615374026,0.019203005194849188,0.09846600541868922,0.3353240617435076,0.30290637030832657,0.18740743171215574,0.1180699284741502,0.5512841748009069,0.9015339945813108,0.6433104992621047,0.0626644426237642,0.018683349968940832,0.005057214499302957,0.5358363121557265,0.1972798504195157,9.448570835847902e-05,2,0.00017310264314463996,71.27028444542918,9.933774834437086,HIJAU,0
Pasir Biru,69.45050859463853,24.3809492878764,65.72708663411503,2.351110674347211,-1.2943040228777822,0.0719813757928894,0.008050473150747,0.6431809653232161,0.7956480823508688,20233.31724218971,0.8277392489760442,0.6527689324604682,0.4035932605761924,0.5250695658800263,0.3692156203698579,0.1500285095694944,2.0,1.0,2.0,328456864.59994817,0.21512520126896503,0.061905071212359886,0.14317716585287563,0.2857142856734694,0.17648043100191751,0.4035932605761924,0.4749304341199737,0.3692156203698579,0.8499714904305056,0.5244277013741324,0.4755722986258676,0.6878611291716649,0.12002063293823431,0.3568190346767839,0.2043519176491312,0.17226075102395577,0.3472310675395318,0.3457260796207583,0.3191815160885801,0.2459976778456504,0.415230102554147,0.8277392489760442,0.4948786931031357,0.1500285095694944,0.021974101578857697,0.0848556811091293,0.49088215054955814,0.11281761480913093,0.0018646273562351635,2,0.003722686772106634,19.106914927579837,73.50993377483444,MERAH,1
Pasir Impun,210.29101068897,22.842009978155858,85.6411385640099,6.274259057422108,0.1643611864211801,0.0846427871280833,0.02525785258939,0.8748841060734115,0.9471868775949288,15627.071010278194,0.7941180817551929,0.709851283661794,0.3320007548931362,0.4101683186576438,0.9161225893477268,0.1781144000076335,3.0,1.0,4.0,369245508.9521941,0.5409980426584335,0.21579900218441422,0.6410284641002477,0.4285714285102041,0.4565992343633249,0.3320007548931362,0.5898316813423562,0.9161225893477268,0.8218855999923664,0.6649601563938964,0.3350398436061036,0.8088548251381392,0.37655717840111297,0.1251158939265885,0.05281312240507119,0.20588191824480706,0.29014871633820605,0.2444804418415872,0.3005502994707875,0.1999069942288223,0.612670132914329,0.7941180817551929,0.2554143066826239,0.1781144000076335,0.06625984146663945,0.02474156605896744,0.4092155961484834,0.3597421430549438,0.00163937224470357,3,0.003910570741559231,83.67398099907966,74.17218543046357,MERAH,1
